14.85	-1.13943	0.587172
14.9	-1.17356	0.569656
14.95	-1.20637	0.551499
15	-1.23789	0.532751
15.05	-1.26815	0.513459
15.1	-1.29716	0.493666
15.15	-1.32497	0.473411
15.2	-1.35158	0.452731
15.25	-1.37703	0.43166
15.3	-1.40133	0.410231
15.35	-1.42451	0.388471
15.4	-1.44658	0.366411
15.45	-1.46757	0.344074
15.5	-1.48748	0.321486
15.55	-1.50633	0.298671
15.6	-1.52415	0.275649
15.65	-1.54094	0.252441
15.7	-1.55672	0.229068
15.75	-1.5715	0.205548
15.8	-1.5853	0.181899
15.85	-1.59811	0.158138
15.9	-1.60997	0.134281
15.95	-1.62087	0.110345
16	-1.63082	0.0863447
16.05	-1.63984	0.0622947
16.1	-1.64793	0.0382094
16.15	-1.6551	0.0141027
16.2	-1.66136	-0.0100117
16.25	-1.66671	-0.0341206
16.3	-1.67116	-0.0582112
16.35	-1.67472	-0.0822706
16.4	-1.67739	-0.106286
16.45	-1.67918	-0.130246
16.5	-1.68009	-0.154138
16.55	-1.68012	-0.177949
16.6	-1.67929	-0.201668
16.65	-1.67758	-0.225283
16.7	-1.67501	-0.248782
16.75	-1.67158	-0.272153
16.8	-1.66729	-0.295384
16.85	-1.66214	-0.318462
16.9	-1.65613	-0.341377
16.95	-1.64927	-0.364114
17	-1.64155	-0.386663
17.05	-1.63298	-0.409011
17.1	-1.62355	-0.431144
17.15	-1.61326	-0.453049
17.2	-1.60211	-0.474714
17.25	-1.59011	-0.496125
17.3	-1.57725	-0.517267
17.35	-1.56352	-0.538126
17.4	-1.54893	-0.558688
17.45	-1.53348	-0.578937
17.5	-1.51715	-0.598858
17.55	-1.49995	-0.618433
17.6	-1.48187	-0.637646
17.65	-1.46291	-0.65648
17.7	-1.44306	-0.674915
17.75	-1.42231	-0.692933
17.8	-1.40068	-0.710514
17.85	-1.37813	-0.727637
17.9	-1.35468	-0.744278
17.95	-1.33031	-0.760416
18	-1.30501	-0.776025
18.05	-1.27879	-0.79108
18.1	-1.25162	-0.805554
18.15	-1.2235	-0.819417
18.2	-1.19443	-0.832638
18.25	-1.16439	-0.845185
18.3	-1.13337	-0.857022
18.35	-1.10136	-0.868112
18.4	-1.06836	-0.878416
18.45	-1.03434	-0.88789
18.5	-0.999307	-0.896487
18.55	-0.963239	-0.904158
18.6	-0.926127	-0.910849
18.65	-0.887959	-0.916501
18.7	-0.848722	-0.92105
18.75	-0.808405	-0.924427
18.8	-0.766997	-0.926556
18.85	-0.724487	-0.927355
18.9	-0.680866	-0.92673
18.95	-0.636126	-0.924583
19	-0.59026	-0.9208
19.05	-0.543267	-0.915257
19.1	-0.495147	-0.907817
19.15	-0.445908	-0.898324
19.2	-0.395563	-0.886605
19.25	-0.344138	-0.872464
19.3	-0.29167	-0.855679
19.35	-0.238215	-0.835998
19.4	-0.183854	-0.813136
19.45	-0.128699	-0.786765
19.5	-0.072909	-0.756512
19.55	-0.016704	-0.721951
19.6	0.039612	-0.682597
19.65	0.0956182	-0.637905
19.7	0.150734	-0.587271
19.75	0.204158	-0.530049
19.8	0.254798	-0.465596
19.85	0.301177	-0.393359
19.9	0.341364	-0.313033
19.95	0.372962	-0.224832
20	0.39327	-0.129824
20.05	0.399737	-0.0302479
20.1	0.390691	0.0705024
20.15	0.366036	0.168436
20.2	0.327393	0.259932
20.25	0.277545	0.342533
20.3	0.219599	0.41514
20.35	0.156354	0.477728
20.4	0.0900308	0.530913
20.45	0.0222664	0.575597
20.5	-0.0457893	0.612753
20.55	-0.113352	0.643305
20.6	-0.179897	0.668088
20.65	-0.245085	0.687827
20.7	-0.308699	0.70315
20.75	-0.370608	0.714591
20.8	-0.430742	0.722607
20.85	-0.489067	0.727589
20.9	-0.545577	0.729871
20.95	-0.600284	0.729742
21	-0.653213	0.72745
21.05	-0.704394	0.723212
21.1	-0.753864	0.717218
21.15	-0.801661	0.709631
21.2	-0.847825	0.700599
21.25	-0.892396	0.69025
21.3	-0.935413	0.6787
21.35	-0.976915	0.666051
21.4	-1.01694	0.652394
21.45	-1.05552	0.637812
21.5	-1.0927	0.62238
21.55	-1.1285	0.606166
21.6	-1.16296	0.589231
21.65	-1.19611	0.571631
21.7	-1.22797	0.553418
21.75	-1.25858	0.534639
21.8	-1.28796	0.515336
21.85	-1.31613	0.495552
21.9	-1.34312	0.475321
21.95	-1.36895	0.45468
22	-1.39364	0.433661
22.05	-1.4172	0.412292
22.1	-1.43967	0.390603
22.15	-1.46105	0.36862
22.2	-1.48136	0.346367
22.25	-1.50063	0.323869
22.3	-1.51885	0.301146
22.35	-1.53605	0.278221
22.4	-1.55224	0.255113
22.45	-1.56744	0.231842
22.5	-1.58165	0.208424
22.55	-1.59489	0.184878
22.6	-1.60716	0.161221
22.65	-1.61848	0.137468
22.7	-1.62885	0.113634
22.75	-1.63829	0.0897357
22.8	-1.64681	0.0657863
22.85	-1.6544	0.0418002
22.9	-1.66108	0.0177911
22.95	-1.66685	-0.00622782
23	-1.67173	-0.0302433
23.05	-1.67571	-0.0542427
23.1	-1.6788	-0.0782132
23.15	-1.68101	-0.102143
23.2	-1.68234	-0.126019
23.25	-1.68279	-0.149829
23.3	-1.68237	-0.173561
23.35	-1.68108	-0.197204
23.4	-1.67892	-0.220746
23.45	-1.6759	-0.244173
23.5	-1.67202	-0.267475
23.55	-1.66727	-0.290639
23.6	-1.66167	-0.313654
23.65	-1.65521	-0.336506
23.7	-1.64788	-0.359183
23.75	-1.6397	-0.381674
23.8	-1.63066	-0.403964
23.85	-1.62076	-0.426042
23.9	-1.61	-0.447893
23.95	-1.59838	-0.469504
24	-1.58589	-0.490861
24.05	-1.57254	-0.51195
24.1	-1.55831	-0.532757
24.15	-1.54322	-0.553265
24.2	-1.52725	-0.573459
24.25	-1.5104	-0.593322
24.3	-1.49266	-0.612839
24.35	-1.47404	-0.631991
24.4	-1.45453	-0.65076
24.45	-1.43411	-0.669127
24.5	-1.41279	-0.687072
24.55	-1.39056	-0.704574
24.6	-1.36741	-0.721611
24.65	-1.34334	-0.738159
24.7	-1.31834	-0.754196
24.75	-1.29239	-0.769694
24.8	-1.2655	-0.784627
24.85	-1.23764	-0.798965
24.9	-1.20882	-0.812679
24.95	-1.17902	-0.825736
25	-1.14824	-0.8381
25.05	-1.11645	-0.849735
25.1	-1.08365	-0.860601
25.15	-1.04983	-0.870654
25.2	-1.01498	-0.87985
25.25	-0.979077	-0.888139
25.3	-0.942116	-0.895466
25.35	-0.904083	-0.901773
25.4	-0.864964	-0.906998
25.45	-0.824747	-0.911071
25.5	-0.783418	-0.913917
25.55	-0.740967	-0.915453
25.6	-0.697383	-0.915588
25.65	-0.652654	-0.914222
25.7	-0.606774	-0.911243
25.75	-0.559739	-0.906528
25.8	-0.511546	-0.899938
25.85	-0.4622	-0.891321
25.9	-0.411712	-0.880502
25.95	-0.360104	-0.867286
26	-0.307409	-0.851452
26.05	-0.253677	-0.832748
26.1	-0.198985	-0.810889
26.15	-0.143437	-0.785547
26.2	-0.0871859	-0.756348
26.25	-0.0304404	-0.722864
26.3	0.026506	-0.684609
26.35	0.0832463	-0.641032
26.4	0.139216	-0.591522
26.45	0.193635	-0.535421
26.5	0.245431	-0.472069
26.55	0.293153	-0.400881
26.6	0.334893	-0.321511
26.65	0.368264	-0.234108
26.7	0.390556	-0.139661
26.75	0.399165	-0.0403217
26.8	0.392321	0.0605788
26.85	0.369799	0.159058
26.9	0.333104	0.251442
26.95	0.284954	0.335179
27	0.228437	0.409074
27.05	0.166368	0.473027
27.1	0.100999	0.527599
27.15	0.0340024	0.573663
27.2	-0.0334426	0.612169
