32.4	-0.490628
32.45	-0.491647
32.5	-0.492791
32.55	-0.49408
32.6	-0.495541
32.65	-0.497201
32.7	-0.499095
32.75	-0.501266
32.8	-0.503762
32.85	-0.506637
32.9	-0.509955
32.95	-0.513777
33	-0.518158
33.05	-0.52312
33.1	-0.528611
33.15	-0.53442
33.2	-0.540034
33.25	-0.544413
33.3	-0.545733
33.35	-0.541303
33.4	-0.528178
33.45	-0.505045
33.5	-0.474666
33.55	-0.444033
33.6	-0.420467
33.65	-0.407288
33.7	-0.403382
33.75	-0.40564
33.8	-0.411114
33.85	-0.417795
33.9	-0.424551
33.95	-0.43084
34	-0.436458
34.05	-0.441371
34.1	-0.445622
34.15	-0.449286
34.2	-0.452443
34.25	-0.455167
34.3	-0.457525
34.35	-0.459575
34.4	-0.461363
34.45	-0.462931
34.5	-0.464311
34.55	-0.465531
34.6	-0.466614
34.65	-0.467581
34.7	-0.468446
34.75	-0.469223
34.8	-0.469925
34.85	-0.47056
34.9	-0.471137
34.95	-0.471662
35	-0.472143
35.05	-0.472583
35.1	-0.472989
35.15	-0.473362
35.2	-0.473708
35.25	-0.474028
35.3	-0.474326
35.35	-0.474604
35.4	-0.474863
35.45	-0.475106
35.5	-0.475334
35.55	-0.475548
35.6	-0.47575
35.65	-0.475941
35.7	-0.476122
35.75	-0.476293
35.8	-0.476456
35.85	-0.476612
35.9	-0.47676
35.95	-0.476902
36	-0.477039
36.05	-0.47717
36.1	-0.477296
36.15	-0.477418
36.2	-0.477536
36.25	-0.47765
36.3	-0.477762
36.35	-0.47787
36.4	-0.477976
36.45	-0.478079
36.5	-0.478181
36.55	-0.478281
36.6	-0.478379
36.65	-0.478476
36.7	-0.478572
36.75	-0.478668
36.8	-0.478763
36.85	-0.478857
36.9	-0.478952
36.95	-0.479046
37	-0.479141
37.05	-0.479237
37.1	-0.479334
37.15	-0.479431
37.2	-0.47953
37.25	-0.479631
37.3	-0.479733
37.35	-0.479837
37.4	-0.479944
37.45	-0.480054
37.5	-0.480166
37.55	-0.480282
37.6	-0.480402
37.65	-0.480525
37.7	-0.480654
37.75	-0.480787
37.8	-0.480926
37.85	-0.481071
37.9	-0.481222
37.95	-0.481381
38	-0.481547
38.05	-0.481723
38.1	-0.481908
38.15	-0.482103
38.2	-0.48231
38.25	-0.48253
38.3	-0.482764
38.35	-0.483014
38.4	-0.483281
38.45	-0.483567
38.5	-0.483875
38.55	-0.484206
38.6	-0.484563
38.65	-0.48495
38.7	-0.485371
38.75	-0.485828
38.8	-0.486328
38.85	-0.486875
38.9	-0.487477
38.95	-0.48814
39	-0.488873
39.05	-0.489687
39.1	-0.490594
39.15	-0.491609
39.2	-0.492748
39.25	-0.494032
39.3	-0.495485
39.35	-0.497138
39.4	-0.499023
39.45	-0.501183
39.5	-0.503666
39.55	-0.506527
39.6	-0.509828
39.65	-0.513631
39.7	-0.517991
39.75	-0.522933
39.8	-0.528408
39.85	-0.534212
39.9	-0.539847
39.95	-0.544296
40	-0.545767
40.05	-0.541595
40.1	-0.52882
40.15	-0.506026
40.2	-0.475803
40.25	-0.445039
40.3	-0.421133
40.35	-0.407583
40.4	-0.403395
40.45	-0.405489
40.5	-0.410889
40.55	-0.417551
40.6	-0.424316
40.65	-0.430627
40.7	-0.43627
40.75	-0.441207
40.8	-0.445481
40.85	-0.449165
40.9	-0.452338
40.95	-0.455077
41	-0.457447
